experiment,instance_class,instance_name,instance_scale,analysis_mode,parameter_name,parameter_value,x_numeric,parameter_order,is_baseline,repeat_index,seed,z_total,solve_seconds,unserved_count,sortie_count,avg_customers_per_sortie,drone_serviceable_count,drone_served_customers,drone_utilization,sortie_attempted,sortie_selected,sortie_feasible_rate,z_fixed,z_truck,z_drone,z_fail_expected,z_unserved_penalty,z_tw_penalty,z_fixed_ratio,z_truck_ratio,z_drone_ratio,z_fail_expected_ratio,z_unserved_penalty_ratio,z_tw_penalty_ratio,online_success_rate,mc_mean,mc_std,drone_capacity_factor,drone_speed_factor,drone_battery_factor,target_serviceable_count,ratio_seed
5.2,deterministic,large_150c_9v_seed2.json,large,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,1222.971971239856,1664.1959191001952,0.0,22.0,1.0909090909090908,139.0,24.0,0.17266187050359713,313104.0,53.0,0.00016927282947519034,198.0,344.8981830657149,15.766535937868014,664.3072522362733,0.0,0.0,0.1619006850985035,0.2820164248867087,0.012891984696823271,0.5431909053179647,0.0,0.0,60.0,1883.0631376496058,3.6458151550015376,1.0,1.0,1.0,,
5.2,deterministic,large_150c_9v_seed2.json,large,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,1262.8088074150382,1701.880391499959,0.0,32.0,1.15625,139.0,37.0,0.26618705035971224,313104.0,58.0,0.0001852419643313404,198.0,317.9433214502925,21.89711695994737,724.9683690047984,0.0,0.0,0.15679333152997624,0.25177471014089653,0.017340009692180268,0.574091948636947,0.0,0.0,60.0,1877.844767826653,1.7361495954924542,1.0,1.15,1.0,,
5.2,deterministic,large_150c_9v_seed2.json,large,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,1262.9019351444392,1569.9215726000257,0.0,31.0,1.1612903225806452,139.0,36.0,0.2589928057553957,313104.0,61.0,0.0001948234452450304,198.0,328.8251150174138,25.072138637798524,711.004681489227,0.0,0.0,0.15678176942325658,0.2603726432486666,0.019852799287167933,0.5629927880409089,0.0,0.0,60.0,1880.8874970102206,1.0575896019688689,1.0,1.3,1.0,,
5.2,deterministic,large_150c_9v_seed2.json,large,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,1268.8803105346751,1548.660411800025,0.0,20.0,1.0,139.0,20.0,0.14388489208633093,313104.0,56.0,0.00017885431038888036,198.0,359.28488364361186,17.570165108042215,694.0252617830208,0.0,0.0,0.1560430864567263,0.28315112202522713,0.013846983803096903,0.5469588077149495,0.0,0.0,60.0,1907.4781487553566,6.839276569967512,1.0,1.5,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,1190.917778701541,2652.98852350004,0.0,20.0,1.45,136.0,29.0,0.21323529411764705,160158.0,64.0,0.0003996053896776933,176.0,349.1862320820293,13.721834879915376,652.0097117395965,0.0,0.0,0.14778518143535735,0.29320767422142896,0.0115220673713313,0.5474850769718824,0.0,0.0,74.0,1298.5999461514218,5.628092306369022,1.0,0.6,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,1207.1145464268802,2627.9893682000693,0.0,26.0,1.4230769230769231,136.0,37.0,0.27205882352941174,160158.0,58.0,0.0003621423843954095,176.0,296.3322933567022,19.91713216650175,714.8651209036763,0.0,0.0,0.14580223601891706,0.24548813054557309,0.01649978639181962,0.5922098470436903,0.0,0.0,74.0,1262.4154795939103,3.8070217724456437,1.0,0.75,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,1207.0173194660151,2515.834409999894,0.0,27.0,1.4814814814814814,136.0,40.0,0.29411764705882354,160158.0,57.0,0.00035589855018169556,176.0,317.17183300165914,21.506919474747516,692.3385669896086,0.0,0.0,0.1458139805962871,0.2627732244488224,0.017818236016913316,0.5735945589379773,0.0,0.0,74.0,1301.001719936138,9.08921495298711,1.0,0.85,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,1203.5716618123488,1993.8685713000596,0.0,26.0,1.3076923076923077,136.0,34.0,0.25,160158.0,57.0,0.00035589855018169556,176.0,299.03382586330156,22.228745488371143,706.309090460676,0.0,0.0,0.14623142566764796,0.24845535612978276,0.018468983770271646,0.5868442344322976,0.0,0.0,74.0,1268.4147664640125,3.859835510956121,1.0,1.0,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,1205.5485941958582,1764.621502300026,0.0,29.0,1.1724137931034482,136.0,34.0,0.25,160158.0,59.0,0.0003683862186091235,198.0,318.76626083608346,23.66439687948208,665.1179364802928,0.0,0.0,0.16424057972716788,0.2644159367534341,0.019629566981716765,0.5517139165376813,0.0,0.0,74.0,1317.513521321216,3.962221765831906,1.0,1.15,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,1173.5883082296891,1552.9198764001485,0.0,28.0,1.1785714285714286,136.0,33.0,0.2426470588235294,160158.0,56.0,0.0003496547159679816,176.0,278.1434529429906,23.7318431846833,695.7130121020153,0.0,0.0,0.1499674108593404,0.23700257662123345,0.020221608393902486,0.5928084041255238,0.0,0.0,74.0,1254.1181528678137,6.038507596737518,1.0,1.3,1.0,,
5.2,deterministic,large_150c_9v_seed3.json,large,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,1183.6294035264036,1651.7316187000833,0.0,31.0,1.032258064516129,136.0,32.0,0.23529411764705882,160158.0,53.0,0.00033092321332683976,176.0,315.0688824775138,26.368077320599195,666.1924437282906,0.0,0.0,0.14869519080519691,0.2661887931634891,0.022277308456549332,0.5628387075747647,0.0,0.0,74.0,1295.404365505746,2.2358505881777884,1.0,1.5,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,305.1421925961403,948.7675913001876,0.0,9.0,1.2222222222222223,57.0,11.0,0.19298245614035087,80462.0,22.0,0.00027342099376103003,88.0,107.12695151759155,5.419968956972217,104.59527212157654,0.0,0.0,0.2883901411709037,0.3510722349018953,0.01776210923458106,0.3427755146926199,0.0,0.0,75.0,415.91013198595437,1.387806322168944,1.0,0.6,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,311.422686547278,1113.7097049001604,0.0,9.0,1.5555555555555556,57.0,14.0,0.24561403508771928,80462.0,20.0,0.0002485645397827546,66.0,85.83655770991166,7.0304705355733,152.55565830179302,0.0,0.0,0.21193061023182827,0.27562718266153213,0.022575331982135422,0.48986687512450416,0.0,0.0,75.0,372.9628145556344,1.489050792126295,1.0,0.75,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,295.1368524047706,967.5751586998813,0.0,10.0,1.3,57.0,13.0,0.22807017543859648,80462.0,20.0,0.0002485645397827546,66.0,83.17416762048765,7.395190696074257,138.5674940882087,0.0,0.0,0.2236250724443017,0.2818155948428188,0.02505681901740957,0.4695025136954699,0.0,0.0,75.0,371.70450063738355,2.234533283142144,1.0,0.85,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,311.3601029956373,1069.6824708001222,0.0,6.0,1.5,57.0,9.0,0.15789473684210525,80462.0,18.0,0.00022370808580447914,66.0,109.26730466428779,6.152549564778203,129.9402487665713,0.0,0.0,0.21197320840083603,0.35093547186364726,0.019760237440775805,0.41733108229474086,0.0,0.0,75.0,392.0048066091416,1.2542157482751337,1.0,1.0,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,308.49284527638133,1018.9635294000618,0.0,10.0,1.6,57.0,16.0,0.2807017543859649,80462.0,17.0,0.00021127985881534141,66.0,84.1018612212008,9.728533946464658,148.66245010871586,0.0,0.0,0.21394337343827227,0.2726217560924411,0.03153568744114238,0.4818991830281442,0.0,0.0,75.0,373.5723211153719,1.6915902351990293,1.0,1.15,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,320.2803343804924,908.4977158000693,0.0,12.0,1.1666666666666667,57.0,14.0,0.24561403508771928,80462.0,18.0,0.00022370808580447914,66.0,89.44709924502743,10.079466363473161,154.75376877199182,0.0,0.0,0.2060694738803168,0.27927752547792856,0.031470762583564606,0.48318223805819016,0.0,0.0,75.0,379.034390895566,2.897647012691042,1.0,1.3,1.0,,
5.2,deterministic,medium_60c_4v_seed1.json,medium,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,317.7304103427867,853.1474085999653,0.0,14.0,1.0,57.0,14.0,0.24561403508771928,80462.0,17.0,0.00021127985881534141,88.0,94.28134875032383,10.424016402800225,125.02504518966263,0.0,0.0,0.276964360776988,0.2967337896571104,0.032807739087845476,0.3934941104780562,0.0,0.0,75.0,407.3728437871515,1.1862858981968671,1.0,1.5,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,330.77443109074454,2021.9344760999084,0.0,11.0,1.4545454545454546,56.0,16.0,0.2857142857142857,60869.0,25.0,0.00041071809952520987,88.0,93.87728646941497,6.849428746990209,142.0477158743394,0.0,0.0,0.2660423289364168,0.283810590074481,0.020707249724242257,0.42943983126485996,0.0,0.0,76.66666666666667,381.7918392613693,0.7854253179991644,1.0,0.6,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,329.1935547788096,2183.924781000009,0.0,6.0,1.6666666666666667,56.0,10.0,0.17857142857142858,60869.0,22.0,0.0003614319275821847,88.0,99.1371279649417,5.250273999020185,136.80615281484768,0.0,0.0,0.26731993601493387,0.3011514852760514,0.015948896698624395,0.41557968201039025,0.0,0.0,76.66666666666667,381.53324411211366,2.203658659853586,1.0,0.75,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,327.6914491629195,2127.000172900036,0.0,11.0,1.0,56.0,11.0,0.19642857142857142,60869.0,21.0,0.0003450032036011763,88.0,91.76870169645893,8.321264965104382,139.60148250135617,0.0,0.0,0.26854530450762154,0.2800460675152801,0.025393598112983622,0.42601502986411466,0.0,0.0,76.66666666666667,375.3612329163519,2.654386833024383,1.0,0.85,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,326.4314376236389,2051.7327581001446,0.0,9.0,1.2222222222222223,56.0,11.0,0.19642857142857142,60869.0,21.0,0.0003450032036011763,66.0,104.67768082786075,6.742161951743591,149.01159484403453,0.0,0.0,0.20218640851649558,0.3206727930063817,0.020654144100903073,0.4564866543762196,0.0,0.0,76.66666666666667,369.5250305109887,0.4505034677411552,1.0,1.0,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,333.9239021115682,1786.3548169001006,0.0,6.0,1.1666666666666667,56.0,7.0,0.125,60869.0,18.0,0.0002957170316581511,88.0,105.24316436311209,4.666096406450093,136.01464134200603,0.0,0.0,0.26353309674309594,0.31517110245060864,0.013973532223791187,0.4073222685825042,0.0,0.0,76.66666666666667,390.9172666548626,2.570508761765676,1.0,1.15,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,322.087524814077,2087.0757730000187,0.0,10.0,1.1,56.0,11.0,0.19642857142857142,60869.0,20.0,0.0003285744796201679,88.0,86.39852887658867,6.9305273854725895,140.75846855201578,0.0,0.0,0.27321766048156454,0.26824549918989155,0.021517528160934492,0.4370193121676095,0.0,0.0,76.66666666666667,373.55926925058077,0.5699821418193015,1.0,1.3,1.0,,
5.2,deterministic,medium_60c_4v_seed2.json,medium,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,306.5595140497728,2375.471468700096,0.0,10.0,1.2,56.0,12.0,0.21428571428571427,60869.0,19.0,0.0003121457556391595,66.0,76.44517892898496,8.350304375088367,155.76403074569953,0.0,0.0,0.21529261684986975,0.24936488813905597,0.02723877091523774,0.5081037240958367,0.0,0.0,76.66666666666667,338.70994592333767,1.2466078265232865,1.0,1.5,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,267.01821634576993,1670.97993650008,0.0,11.0,1.6363636363636365,59.0,18.0,0.3050847457627119,73722.0,27.0,0.0003662407422479043,66.0,64.95314723068728,7.319093428095666,128.74597568698695,0.0,0.0,0.24717414752907574,0.2432536181223587,0.027410464829927376,0.48216176951863804,0.0,0.0,70.0,351.8526075781132,2.3615448033846076,1.0,0.6,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,288.54356932204155,1542.891473900061,0.0,10.0,1.6,59.0,16.0,0.2711864406779661,73722.0,26.0,0.00035267627031279673,66.0,69.4862979516746,7.5528057205369405,145.50446564982997,0.0,0.0,0.22873495380636205,0.24081735079017272,0.02617561617568855,0.5042720792277765,0.0,0.0,70.0,354.0414269452725,1.5825905883986302,1.0,0.75,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,282.2782154028447,1438.678678700002,0.0,7.0,1.4285714285714286,59.0,10.0,0.1694915254237288,73722.0,26.0,0.00035267627031279673,66.0,89.5004670900129,5.4429834999252575,121.33476481290653,0.0,0.0,0.23381187919801083,0.3170647333244794,0.019282336372140763,0.429841051105369,0.0,0.0,70.0,361.6910532038543,2.6616604416986633,1.0,0.85,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,275.25904424008144,1391.5924017000943,0.0,10.0,1.2,59.0,12.0,0.2033898305084746,73722.0,25.0,0.00033911179837768917,66.0,74.07359506789409,7.272747871692402,127.91270130049499,0.0,0.0,0.23977413778431447,0.2691050362119508,0.026421467428147785,0.4646993585755871,0.0,0.0,70.0,359.4776777075088,2.6296572888496947,1.0,1.0,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,281.79683434558774,1202.1604085001163,0.0,12.0,1.0,59.0,12.0,0.2033898305084746,73722.0,24.0,0.0003255473264425816,66.0,80.59617068914919,8.522783178683378,126.67788047775521,0.0,0.0,0.2342112896806337,0.2860080769761533,0.03024442484769462,0.44953620849551845,0.0,0.0,70.0,354.2392472071385,3.405994169621017,1.0,1.15,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,282.66171057288363,1075.2752584998962,0.0,8.0,1.0,59.0,8.0,0.13559322033898305,73722.0,24.0,0.0003255473264425816,66.0,81.74042947114181,5.6112245451085885,129.31005655663327,0.0,0.0,0.23349465998148364,0.2891811179712833,0.01985137829151341,0.4574728437557197,0.0,0.0,70.0,360.9699224483617,1.572930108944965,1.0,1.3,1.0,,
5.2,deterministic,medium_60c_4v_seed3.json,medium,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,280.0692736907466,1218.522646999918,0.0,8.0,1.0,59.0,8.0,0.13559322033898305,73722.0,23.0,0.00031198285450747404,66.0,93.66930443954129,6.498327866842272,113.90164138436309,0.0,0.0,0.23565598300111068,0.3344504850716728,0.023202573353397368,0.40669095857381926,0.0,0.0,70.0,371.6958347366313,1.05958931998831,1.0,1.5,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,55.07502471296422,114.43552640010603,0.0,3.0,2.0,15.0,6.0,0.4,9646.0,6.0,0.0006220194899440182,22.0,11.760747349840061,2.494501573665036,18.819775789459126,0.0,0.0,0.39945510900190984,0.21354048248064925,0.04529279081880921,0.34171161769863173,0.0,0.0,73.33333333333333,59.56481749995562,0.0,1.0,0.6,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,55.32072250893386,141.55847520008683,0.0,3.0,1.3333333333333333,15.0,4.0,0.26666666666666666,9646.0,6.0,0.0006220194899440182,22.0,11.551388802725068,2.108819945167011,19.660513761041777,0.0,0.0,0.397680995515689,0.20880762721165852,0.0381198915980617,0.3553914856745907,0.0,0.0,73.33333333333333,59.201592056855134,0.2679963380835005,1.0,0.75,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,55.32699281692891,142.67824920010753,0.0,3.0,1.6666666666666667,15.0,5.0,0.3333333333333333,9646.0,6.0,0.0006220194899440182,22.0,10.454508662447347,2.6008787047881916,20.271605449693368,0.0,0.0,0.39763592561040945,0.18895855585428611,0.04700921868994797,0.3663962998453565,0.0,0.0,73.33333333333333,58.31044267079359,0.0,1.0,0.85,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,56.26215705960893,136.83634659997188,0.0,5.0,1.0,15.0,5.0,0.3333333333333333,9646.0,6.0,0.0006220194899440182,22.0,11.495868733880044,3.0638732061284526,19.70241511960043,0.0,0.0,0.3910266002899839,0.2043268394722289,0.05445708743236282,0.3501894728054243,0.0,0.0,73.33333333333333,59.75492747024314,0.02848737228010905,1.0,1.0,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,58.00771453031925,114.90081030013971,0.0,3.0,1.3333333333333333,15.0,4.0,0.26666666666666666,9646.0,6.0,0.0006220194899440182,22.0,16.44729436045734,2.7059368560132877,16.854483313848622,0.0,0.0,0.37925989979317537,0.28353632777345045,0.04664787912992088,0.2905558933034534,0.0,0.0,73.33333333333333,64.45908872162855,0.3884028829634885,1.0,1.15,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,58.58597927583684,138.2378805000335,0.0,5.0,1.0,15.0,5.0,0.3333333333333333,9646.0,6.0,0.0006220194899440182,22.0,13.52556821994215,3.5971490578041276,19.463261998090566,0.0,0.0,0.37551646779545533,0.23086698194905184,0.061399486741834375,0.33221706351365843,0.0,0.0,73.33333333333333,62.22979723113237,0.09277893839106613,1.0,1.3,1.0,,
5.2,deterministic,small_15c_1v_seed1.json,small,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,59.01902560694946,136.99555059988052,0.0,3.0,1.0,15.0,3.0,0.2,9646.0,6.0,0.0006220194899440182,22.0,15.286810402336048,2.556788201744294,19.17542700286912,0.0,0.0,0.37276115242081376,0.2590149573824213,0.04332142348082469,0.3249024667159402,0.0,0.0,73.33333333333333,63.389969917008486,0.12636169508788841,1.0,1.5,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,73.3378279025642,88.23169519985095,0.0,3.0,1.3333333333333333,13.0,4.0,0.3076923076923077,5654.0,4.0,0.0007074637424831977,22.0,22.64179892611863,1.8827017374611228,26.813327238984446,0.0,0.0,0.29998161425272846,0.30873288142921634,0.02567163210727292,0.36561387221078223,0.0,0.0,53.333333333333336,99.46370171905848,0.603261815041145,1.0,0.6,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,72.24193442164785,90.37266479991376,0.0,3.0,1.6666666666666667,13.0,5.0,0.38461538461538464,5654.0,6.0,0.0010611956137247967,22.0,20.21365721264173,2.268140114411328,27.760137094594786,0.0,0.0,0.30453226614329876,0.27980503809134644,0.03139644768055466,0.3842662480848,0.0,0.0,53.333333333333336,98.31472109938294,1.844139188497184,1.0,0.75,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,73.78842860568099,93.18835110007785,0.0,2.0,1.5,13.0,3.0,0.23076923076923078,5654.0,6.0,0.0010611956137247967,22.0,19.706536711361963,1.9661995508589711,30.11569234346006,0.0,0.0,0.29814972910679677,0.26706811736935065,0.026646448339023077,0.40813570518482956,0.0,0.0,53.333333333333336,97.8136381905437,0.06551718692067822,1.0,0.85,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,73.5557314345551,63.56068299990147,0.0,2.0,1.0,13.0,2.0,0.15384615384615385,5654.0,4.0,0.0007074637424831977,22.0,23.5501390499429,1.2975788973576838,26.70801348725451,0.0,0.0,0.29909294042673085,0.32016728799571814,0.017640758538472037,0.36309901303907893,0.0,0.0,53.333333333333336,102.18758111090304,0.10312755537875362,1.0,1.0,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,74.12057777742423,62.173194700153545,0.0,3.0,1.6666666666666667,13.0,5.0,0.38461538461538464,5654.0,4.0,0.0007074637424831977,22.0,18.510792064133305,2.89009764907907,30.719688064211855,0.0,0.0,0.29681366038542667,0.24973890678131427,0.03899183918611251,0.4144555936471465,0.0,0.0,53.333333333333336,97.37387708583245,0.7486182271925346,1.0,1.15,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,74.59745716003081,62.10637679998763,0.0,3.0,1.3333333333333333,13.0,4.0,0.3076923076923077,5654.0,2.0,0.00035373187124159886,22.0,20.890258898268556,2.768010209927714,28.939188051834538,0.0,0.0,0.2949162188304129,0.280039825666625,0.03710595930890268,0.38793799619405933,0.0,0.0,53.333333333333336,100.15771637855269,0.13508850325855917,1.0,1.3,1.0,,
5.2,deterministic,small_15c_1v_seed2.json,small,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,73.7982763390902,57.93431989988312,0.0,2.0,1.0,13.0,2.0,0.15384615384615385,5654.0,2.0,0.00035373187124159886,22.0,22.906962795764077,1.601885165858881,27.289428377467235,0.0,0.0,0.2981099436376243,0.3103996994524721,0.021706268023097157,0.3697840888868065,0.0,0.0,53.333333333333336,101.50851883221706,0.0,1.0,1.5,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,0.6,0.6,1,False,1,2026,50.98370963839387,98.71040820004418,0.0,3.0,1.6666666666666667,14.0,5.0,0.35714285714285715,7142.0,6.0,0.0008401008120974517,22.0,11.737180602689751,1.9502127034978116,15.29631633220631,0.0,0.0,0.43151038157161964,0.23021433092916668,0.03825168308328003,0.30002360441593373,0.0,0.0,80.0,53.48151845360004,0.3351978899132059,1.0,0.6,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,0.75,0.75,2,False,1,2026,53.810352742264286,82.50539700011723,0.0,2.0,2.0,14.0,4.0,0.2857142857142857,7142.0,6.0,0.0008401008120974517,22.0,13.846647640582635,1.7542776264721964,16.209427475209463,0.0,0.0,0.4088432593143091,0.2573231159978451,0.03260111738859377,0.3012325072992522,0.0,0.0,80.0,56.067635793645856,7.105427357601002e-15,1.0,0.75,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,0.85,0.85,3,False,1,2026,52.10142371976118,95.75677529978566,0.0,3.0,2.0,14.0,6.0,0.42857142857142855,7142.0,6.0,0.0008401008120974517,22.0,11.099197965740178,2.981420788526459,16.02080496549455,0.0,0.0,0.42225333646028135,0.21303060786667988,0.0572234034248791,0.3074926522481598,0.0,0.0,80.0,53.916247953153345,0.18221279186875208,1.0,0.85,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,1.0,1.0,4,True,1,2026,51.37411680767965,89.30521769984625,0.0,2.0,2.0,14.0,4.0,0.2857142857142857,7142.0,6.0,0.0008401008120974517,22.0,11.839848715593867,2.306703827513723,15.227564264572061,0.0,0.0,0.4282312060440392,0.230463304311715,0.04490011645648195,0.29640537318776394,0.0,0.0,80.0,53.976641985824,0.1146610290291858,1.0,1.0,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,1.15,1.15,5,False,1,2026,53.2602474764106,84.68573120003566,0.0,2.0,2.0,14.0,4.0,0.2857142857142857,7142.0,6.0,0.0008401008120974517,22.0,14.009719600748372,2.394146145891403,14.856381729770826,0.0,0.0,0.4130660491155994,0.2630427056681138,0.04495184043130461,0.27893940478498225,0.0,0.0,80.0,55.899518779345954,0.0,1.0,1.15,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,1.3,1.3,6,False,1,2026,54.81329232752161,85.50549160013907,0.0,3.0,1.0,14.0,3.0,0.21428571428571427,7142.0,6.0,0.0008401008120974517,22.0,18.251001709114444,2.1390075907138657,12.423283027693294,0.0,0.0,0.40136249923732203,0.33296671179794585,0.03902351965893272,0.22664726930579934,0.0,0.0,80.0,60.7842332010615,0.7867731804906007,1.0,1.3,1.0,,
5.2,deterministic,small_15c_1v_seed3.json,small,speed_only,drone_speed_factor,1.5,1.5,7,False,1,2026,56.11973109747982,163.5949006001465,0.0,2.0,1.0,14.0,2.0,0.14285714285714285,7142.0,8.0,0.0011201344161299357,22.0,17.617499814479444,1.7186833451472343,14.783547937853141,0.0,0.0,0.392018984584692,0.31392701764514686,0.030625295444874565,0.2634287023252866,0.0,0.0,80.0,59.61074854732044,0.06404837963241902,1.0,1.5,1.0,,
5.3,deterministic,large_150c_9v_seed1.json,large,random_ratio,drone_serviceable_ratio,0.2,20.0,1,False,1,2026,1190.7763907829817,761.8627645999659,0.0,15.0,1.0666666666666667,26.0,16.0,0.6153846153846154,7184.0,23.0,0.0032015590200445434,198.0,388.32957404174226,9.820061715813736,594.6267550254256,0.0,0.0,0.16627806994880653,0.32611460644294477,0.00824677226708926,0.49936055134115936,0.0,0.0,73.33333333333333,1459.249442231081,5.2377920115268495,,,,30,2043
5.3,deterministic,large_150c_9v_seed1.json,large,random_ratio,drone_serviceable_ratio,0.35,35.0,2,False,1,2026,1185.4333240448627,875.5915643000044,0.0,16.0,1.25,48.0,20.0,0.4166666666666667,19932.0,38.0,0.00190648203893237,198.0,350.22934521083243,12.706198203526734,624.4977806305037,0.0,0.0,0.16702752991994232,0.2954441537173946,0.010718610609132722,0.5268097057535305,0.0,0.0,73.33333333333333,1426.03339255869,2.1855965806958455,,,,52,2060
5.3,deterministic,large_150c_9v_seed1.json,large,random_ratio,drone_serviceable_ratio,0.5,50.0,3,True,1,2026,1192.0302745155996,1045.1958651000168,0.0,20.0,1.2,68.0,24.0,0.35294117647058826,42761.0,47.0,0.0010991323869881434,198.0,338.66196382068273,14.91783550405824,640.4504751908585,0.0,0.0,0.16610316384830112,0.28410517002875907,0.012514644823194898,0.5372770212997449,0.0,0.0,73.33333333333333,1410.999732679163,2.855170732154399,,,,75,2077
5.3,deterministic,large_150c_9v_seed1.json,large,random_ratio,drone_serviceable_ratio,0.75,75.0,4,False,1,2026,1103.761570551776,2188.70231819991,0.0,26.0,1.2692307692307692,106.0,33.0,0.3113207547169811,126833.0,57.0,0.00044940985390237557,176.0,310.90235574468244,21.127937059908607,595.7312777471849,0.0,0.0,0.15945472708568456,0.2816752857134361,0.019141758169154813,0.5397282290317245,0.0,0.0,73.33333333333333,1347.2840480869036,4.4418760643714,,,,112,2094
